player_id,name,player_name,team_name,games,minutes,actions,offensive,defensive,vaep,offensive_p90,defensive_p90,vaep_p90,goals,assists,goals_p90,assists_p90,ga_p90,rank_goals_p90,rank_assists_p90,rank_ga_p90,rank_vaep_p90
6732.0,Lucas Pérez,Lucas Pérez Martínez,RC Deportivo La Coruña,36,3254,2398,13.433289494899082,-0.8355247511353809,12.5977647437637,0.3715415041613145,-0.0231091664419742,0.3484323377193402,17.0,7.0,0.4701905347264904,0.19360786724031961,0.6637984019668101,20,18,12,11
6852.0,Jozabed Sánchez,Jozabed Sánchez Ruiz,Rayo Vallecano,27,2135,2284,8.138989868314937,-0.0780356729228515,8.060954195392085,0.3430955916385688,-0.0032895599826963,0.3398060316558724,9.0,1.0,0.3793911007025761,0.04215456674473068,0.42154566744730676,31,160,40,12
5200.0,Lucas Vázquez,Lucas Vázquez Iglesias,Real Madrid,25,1300,1640,4.823303235882195,0.0419617828156333,4.865265018697828,0.3339209932533827,0.0029050465026207,0.3368260397560035,4.0,3.0,0.27692307692307694,0.2076923076923077,0.48461538461538467,46,15,29,13
5216.0,Andrés Iniesta,Andrés Iniesta Luján,Barcelona,28,2317,3873,8.459876075490378,0.1473575500131119,8.60723362550349,0.3286097741882322,0.0057238582223478,0.3343336324105801,1.0,1.0,0.03884333189469141,0.03884333189469141,0.07768666378938283,190,170,190,14
24173.0,Carlos Castro,Carlos Castro García,Sporting Gijón,25,1077,565,4.254244763404131,-0.2535770454269368,4.000667717977194,0.3555079189474204,-0.0211902823476548,0.3343176365997655,7.0,0.0,0.5849582172701949,0.0,0.5849582172701949,12,194,21,15
6377.0,Ángel Correa,Ángel Martín Correa,Atlético Madrid,26,1017,1065,3.90585839415947,-0.2207362230110447,3.685122171148425,0.3456511853238468,-0.019534179027526,0.3261170062963208,5.0,2.0,0.44247787610619466,0.17699115044247787,0.6194690265486725,25,23,14,16
5574.0,Toni Kroos,Toni Kroos,Real Madrid,32,2827,4840,9.413369523523375,0.4437105806282488,9.857080104151624,0.2996827934620105,0.0141259116577794,0.31380870511979,1.0,7.0,0.0318358684117439,0.2228510788822073,0.2546869472939512,202,11,86,17
5463.0,Luka Modrić,Luka Modrić,Real Madrid,32,2689,4598,8.967610450454057,0.3683207296999171,9.335931180153974,0.3001431537898346,0.0123275811353635,0.3124707349251981,2.0,2.0,0.06693938267013759,0.06693938267013759,0.13387876534027518,158,121,141,18
8523.0,Yevgen Konoplyanka,Yevhen Konoplyanka,Sevilla,32,1704,1644,6.274384525850395,-0.4179766390006989,5.856407886849696,0.331393548900549,-0.0220762309331355,0.3093173179674135,4.0,4.0,0.2112676056338028,0.2112676056338028,0.4225352112676056,66,14,39,19
6668.0,José Luis Morales,José Luis Morales Nogales,Levante UD,35,2760,2561,9.92549095902266,-0.6474245363642694,9.27806642265839,0.3236573138811737,-0.0211116696640522,0.3025456442171214,7.0,3.0,0.22826086956521738,0.09782608695652174,0.32608695652173914,61,70,64,20
6393.0,Iñaki Williams,Iñaki Williams Arthuer,Athletic Club,25,1652,1334,6.248159976148978,-0.7490918227704242,5.499068153378554,0.3403961246086005,-0.0408100871969359,0.2995860374116645,8.0,3.0,0.4358353510895884,0.16343825665859565,0.5992736077481841,26,30,19,21
6595.0,Dani Parejo,Daniel Parejo Muñoz,Valencia,33,2853,3827,9.893742071925388,-0.5379435506765731,9.355798521248817,0.3121054281364476,-0.0169698280970527,0.2951356000393948,8.0,3.0,0.2523659305993691,0.0946372239747634,0.34700315457413256,53,74,56,22
5552.0,Marcelo,Marcelo Vieira da Silva Júnior,Real Madrid,30,2564,4210,8.225702919767471,-0.2212326698063407,8.00447024996113,0.2887337218327115,-0.0077655773332958,0.2809681444994156,2.0,2.0,0.07020280811232449,0.07020280811232449,0.14040561622464898,148,116,135,23
5470.0,Ivan Rakitić,Ivan Rakitić,Barcelona,36,2653,3757,7.851637148248497,-0.0498065903957467,7.8018305578527505,0.2663578376714529,-0.0016896317887739,0.264668205882679,7.0,2.0,0.23746701846965698,0.06784771956275915,0.30531473803241616,58,119,72,24
7141.0,Giuseppe Rossi,Giuseppe Rossi,Levante UD,17,1180,901,3.702740710722029,-0.2368378145620226,3.4659028961600065,0.2824124270889683,-0.0180639011106627,0.2643485259783055,6.0,0.0,0.45762711864406774,0.0,0.45762711864406774,23,194,33,25
6680.0,Rubén Rochina,Rubén Rochina Naixes,Granada,35,2560,2983,7.599775691935327,-0.1587558286264538,7.441019863308873,0.2671796141696013,-0.0055812596001487,0.2615983545694526,6.0,3.0,0.2109375,0.10546875,0.31640625,67,60,68,26
5506.0,Javier Mascherano,Javier Alejandro Mascherano,Barcelona,32,2778,4148,7.368364373513032,0.6678114382957574,8.03617581180879,0.2387159084291479,0.0216353597720007,0.2603512682011487,0.0,0.0,0.0,0.0,0.0,212,194,257,27
6384.0,Gabi,Gabriel Fernández Arenas,Atlético Madrid,35,2979,4391,8.340417661140208,0.2473720314010279,8.587789692541236,0.2519763643849005,0.0074734752689132,0.2594498396538137,1.0,1.0,0.030211480362537763,0.030211480362537763,0.060422960725075525,206,190,222,28
6862.0,Cédric Bakambu,Cédric Bakambu,Villarreal,34,1938,1320,5.851750930771232,-0.457918443280505,5.393832487490727,0.2717531391999024,-0.0212655623814476,0.2504875768184548,12.0,1.0,0.5572755417956656,0.04643962848297213,0.6037151702786377,14,153,18,29
6396.0,Beñat Etxebarria,Beñat Etxebarria Urkiaga,Athletic Club,36,3003,4032,8.452387608134188,-0.0985060683160554,8.353881539818133,0.2533183099340915,-0.002952229819662,0.2503660801144295,1.0,4.0,0.02997002997002997,0.11988011988011987,0.14985014985014983,208,53,130,30
4324.0,Dani Alves,Daniel Alves da Silva,Barcelona,29,2206,3874,5.571687186359894,0.5447743368276861,6.11646152318758,0.2273127138587445,0.0222256075768321,0.2495383214355767,0.0,3.0,0.0,0.12239347234814144,0.12239347234814144,212,52,145,31
6699.0,Ander Capa,Ander Capa Rodríguez,Eibar,36,3242,3470,8.35440295279841,0.521332096264814,8.875735049063223,0.2319235859814487,0.014472513468178,0.2463960994496268,2.0,4.0,0.05552128315854411,0.11104256631708823,0.16656384947563235,174,56,120,32
6928.0,Tana,Pedro Taunausú Domínguez Placeres,Las Palmas,27,2166,2608,6.027606457186863,-0.1039057116722688,5.923700745514594,0.2504545619329721,-0.004317411842338,0.2461371500906341,5.0,3.0,0.20775623268698062,0.12465373961218837,0.332409972299169,69,48,60,33
5207.0,Cristiano Ronaldo,Cristiano Ronaldo dos Santos Aveiro,Real Madrid,36,3295,2755,9.880074657079811,-0.8905405021359911,8.989534154943822,0.2698654686304046,-0.0243243232753381,0.2455411453550664,35.0,6.0,0.9559939301972686,0.1638846737481032,1.1198786039453719,5,29,4,34
6624.0,Burgui,Jorge Franco Alviz,Espanyol,26,1051,1015,2.9059741832620727,-0.0975895237352233,2.8083846595268493,0.2488465047512716,-0.0083568574083445,0.2404896473429271,1.0,2.0,0.0856327307326356,0.1712654614652712,0.25689819219790677,124,24,84,35
6740.0,Chory Castro,Gonzalo Castro Irizábal,Málaga,24,1456,1515,4.065669587951153,-0.2066351834218949,3.859034404529259,0.2513119937607169,-0.0127727791950347,0.2385392145656822,1.0,2.0,0.061813186813186816,0.12362637362637363,0.18543956043956045,167,50,113,36
6390.0,Markel Susaeta,Markel Susaeta Laskurain,Athletic Club,28,1975,1835,5.280364812677727,-0.0703524629498133,5.210012349727913,0.2406242193118964,-0.0032059350204978,0.2374182842913985,3.0,8.0,0.13670886075949368,0.36455696202531646,0.5012658227848101,90,1,25,37
10755.0,Jonathan Viera,Jonathan Viera Ramos,Las Palmas,36,3216,4383,8.959043227651753,-0.5294726907741278,8.429570536877625,0.2507194933111498,-0.0148173327642013,0.2359021605469484,10.0,5.0,0.27985074626865675,0.13992537313432837,0.4197761194029851,45,39,41,38
6563.0,Juanpi,Juan Pablo Añor Acosta,Málaga,29,1680,1741,4.600030729973689,-0.2021860461391043,4.397844683834585,0.2464302176771619,-0.0108313953288805,0.2355988223482813,4.0,1.0,0.2142857142857143,0.053571428571428575,0.2678571428571429,65,142,82,39
6685.0,Mikel Oyarzabal,Mikel Oyarzabal Ugarte,Real Sociedad,22,1561,1263,4.0444864843674,0.0307336504629347,4.075220134830335,0.2331862803286778,0.0017719593476387,0.2349582396763165,6.0,1.0,0.3459320948110186,0.05765534913516976,0.4035874439461884,38,136,42,40
6728.0,Fede Cartabia,Federico Nicolás Cartabia,RC Deportivo La Coruña,26,1400,1680,3.513455607714364,0.1164994522114284,3.6299550599257926,0.2258650033530662,0.0074892504993061,0.2333542538523723,3.0,2.0,0.19285714285714287,0.12857142857142856,0.3214285714285714,73,43,65,41
